"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65"
"254","Uruguay","URY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.0707070707070701","7.0707070707070701","12.1212121212121","12.1212121212121","12.1212121212121","12.1212121212121","12.1212121212121","12.1212121212121","11.1111111111111","11.1111111111111","12.1212121212121","12.1212121212121","14.141414141414099","15.1515151515152","12.1212121212121","12.1212121212121","12.1212121212121","13.1313131313131","16.161616161616202","16.161616161616202","20.202020202020201","20.202020202020201","19.191919191919201","21.2121212121212"
"255","United States","USA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.7241379310345","11.7241379310345","13.3333333333333",NA,"14.022988505747101","13.7931034482759","14.252873563218399","14.9425287356322","15.1724137931034","16.321839080459799","16.7816091954023","17.0114942528736","16.7816091954023","16.7816091954023","16.8202764976959","17.972350230414701","17.824074074074101","19.310344827586199","19.354838709677399","19.168591224018499","19.354838709677399","23.502304147465399","23.433874709976799","27.4647887323944"
"256","Uzbekistan","UZB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,"7.2000000000000002","7.2000000000000002","7.2000000000000002","7.2000000000000002","17.5","17.5","17.5","17.5","17.5","22","22","22","22","22","22","16","16","16","16","16","32"
"257","St. Vincent and the Grenadines","VCT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5238095238095202",NA,"4.7619047619047601","4.7619047619047601",NA,"22.727272727272702","22.727272727272702","22.727272727272702","18.181818181818201","18.181818181818201","18.181818181818201","18.181818181818201","21.739130434782599","14.285714285714301","17.3913043478261","17.3913043478261","13.0434782608696","13.0434782608696","13.0434782608696","13.0434782608696","13.0434782608696","13.0434782608696","13.0434782608696","18.181818181818201"
"258","Venezuela, RB","VEN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9113300492610801","5.9113300492610801","12.135922330097101",NA,"9.6969696969697008","9.6969696969697008","9.6969696969697008","9.6969696969697008","17.365269461077801","17.964071856287401","18.562874251497","18.562874251497","17.4698795180723","16.969696969697001","16.969696969697001","16.969696969697001","16.969696969697001","16.969696969697001","16.969696969697001","14.371257485029901","22.1556886227545","22.1556886227545","22.1556886227545","22.1556886227545"
"259","British Virgin Islands","VGB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Virgin Islands (U.S.)","VIR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","Vietnam","VNM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.2222222222222","26.2222222222222","26","26","26","27.309236947791199","27.309236947791199","27.309236947791199","27.309236947791199","27.309236947791199","25.7606490872211","25.7606490872211","25.7606490872211","25.7606490872211","24.399999999999999","24.399999999999999","24.399999999999999","24.297188755020102","24.297188755020102","26.720647773279399","26.720647773279399","26.720647773279399","26.720647773279399","26.720647773279399"
"262","Vanuatu","VUT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1.92307692307692","1.92307692307692","3.8461538461538498","3.8461538461538498","3.8461538461538498","3.8461538461538498","3.8461538461538498","3.8461538461538498","3.8461538461538498","1.92307692307692","0","0","0","0","0","0","0","0","0"
"263","World","WLD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.692171061620442","13.070822231860717","13.520105471324989","13.904439526103374","14.090700870361887","15.197445911598784","15.179207215760741","15.897000565930959","16.474545010713609","16.969664226478294","17.86920230152084","18.442754632108816","19.025086573792592","19.157037815126049","19.827766725997279","20.755204297742647","21.777447441070294","22.188296516567547","22.849299157933643","23.091367424632171","23.590336674376768","24.097878271643182","24.636603686517805","25.580431177446101"
"264","Samoa","WSM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.0816326530612201","4.0816326530612201","8.1632653061224492","8.1632653061224492","6.12244897959184","6.12244897959184","6.12244897959184","6.12244897959184","6.12244897959184","6.12244897959184","8.1632653061224492","8.1632653061224492","8.1632653061224492","8.1632653061224492","4.0816326530612201","4.0816326530612201","4.0816326530612201","6.12244897959184","6.12244897959184","10","10","10","10","10"
"265","Kosovo","XKX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","Yemen, Rep.","YEM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.66445182724252505","0.66445182724252505","0.66445182724252505","0.668896321070234","0.668896321070234","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0.33222591362126203","0","0","0","0","0.33222591362126203","0.33222591362126203"
"267","South Africa","ZAF","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","28.75","30","29.824561403508799","29.824561403508799","29.824561403508799","29.824561403508799","32.778702163061602","32.75","32.75","33","33","44.5","44.5","42.25","42.25","42.25","41.5","42","42","41.836734693877602","42.748091603053403","46.347607052896699","46.75"
"268","Zambia","ZMB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.67741935483871","10.2564102564103","10.126582278480999","10.126582278480999","10.126582278480999","12.025316455696201","12.025316455696201","12.025316455696201","12.6582278481013","14.6496815286624","15.1898734177215","15.1898734177215","14.012738853503199","14.012738853503199","11.4649681528662","11.4649681528662","11.4649681528662","10.7594936708861","12.6582278481013","17.964071856287401","17.964071856287401","17.964071856287401","17.964071856287401","16.766467065868301"
"269","Zimbabwe","ZWE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.6666666666667","14.6666666666667","14","9.3333333333333304","10","10","10","10","16","16.6666666666667","16","15.2380952380952","14.953271028037401","14.953271028037401","14.953271028037401","14.953271028037401","31.481481481481499","31.481481481481499","31.481481481481499","31.481481481481499","32.575757575757599","31.481481481481499","31.851851851851901","31.851851851851901"
